,Convocatoria,Provincia,Municipio,Censo,Abstención,tam,AA,Ciudadanos,IU-SUMAR,Otro,PA,PARTIDOS LOCALES,PODEMOS,PP,PSOE,VOX
2672,1994,Granada,VILLANUEVA DE LAS TORRES,765,211,Pequeña,0,0,80,0,4,0,0,109,361,0
2673,1994,Granada,VILLANUEVA MESIA,1456,351,Pequeña,0,0,81,4,99,0,0,370,548,0
2674,1994,Granada,VIZNAR,561,129,Pequeña,0,0,84,1,15,0,0,172,158,0
2675,1994,Granada,ZAFARRAYA,1766,431,Pequeña,0,0,278,0,14,0,0,269,767,1
2676,1994,Granada,ZAGRA,1043,309,Pequeña,0,0,42,0,19,0,0,433,239,1
2677,1994,Granada,ZUJAR,2397,748,Pequeña,0,0,1040,30,370,0,0,3700,1131,0
2678,1994,Huelva,ALAJAR,652,240,Pequeña,0,0,29,0,4,0,0,82,296,1
2679,1994,Huelva,ALJARAQUE,5275,1927,Pequeña,0,0,5650,60,1300,0,0,1364,1276,0
2680,1994,Huelva,ALMENDRO (EL),658,185,Pequeña,0,0,60,3,0,0,0,46,363,0
2681,1994,Huelva,ALMONASTER LA REAL,1697,583,Pequeña,0,0,69,1,24,0,0,224,795,1
2682,1994,Huelva,ALMONTE,1216,4655,Pequeña,0,0,1358,190,2410,0,0,2195,3871,50
2683,1994,Huelva,ALOSNO,3907,1210,Pequeña,0,0,3250,20,660,0,0,4300,1868,30
2684,1994,Huelva,ARACENA,5060,1707,Pequeña,0,0,6450,40,1790,0,0,9680,1544,30
2685,1994,Huelva,AROCHE,2848,1077,Pequeña,0,0,1390,0,650,0,0,4950,1064,10
2686,1994,Huelva,ARROYOMOLINOS DE LEON,978,321,Pequeña,0,0,82,0,16,0,0,177,382,0
2687,1994,Huelva,AYAMONTE,11472,5308,Pequeña,0,0,9040,90,6490,0,0,2031,254,60
2688,1994,Huelva,BEAS,3137,668,Pequeña,0,0,2200,30,760,0,0,5220,1642,10
2689,1994,Huelva,BERROCAL,354,58,Pequeña,0,0,30,1,5,0,0,149,111,0
2690,1994,Huelva,BOLLULLOS DEL CONDADO,9949,3385,Pequeña,0,0,442,40,2560,0,0,1727,2131,40
2691,1994,Huelva,BONARES,3807,836,Pequeña,0,0,2560,10,850,0,0,8400,1786,0
2692,1994,Huelva,CABEZAS RUBIAS,713,341,Pequeña,0,0,25,0,10,0,0,86,250,0
2693,1994,Huelva,CALA,1175,272,Pequeña,0,0,63,1,7,0,0,203,626,1
2694,1994,Huelva,CALAÑAS,3992,1199,Pequeña,0,0,4190,40,510,0,0,5360,1778,0
2695,1994,Huelva,CAMPILLO (EL),1993,593,Pequeña,0,0,414,1,79,0,0,151,750,0
2696,1994,Huelva,CAMPOFRIO,706,212,Pequeña,0,0,70,1,13,0,0,106,301,0
2697,1994,Huelva,CARTAYA,8048,3901,Pequeña,0,0,2820,20,6880,0,0,1228,1919,10
2698,1994,Huelva,CASTAÑO DEL ROBLEDO,170,37,Pequeña,0,0,10,1,1,0,0,33,87,1
2699,1994,Huelva,CAÑAVERAL DE LEON,453,194,Pequeña,0,0,18,0,1,0,0,67,173,0
2700,1994,Huelva,CERRO DE ANDEVALO (EL),2313,748,Pequeña,0,0,284,1,49,0,0,430,797,0
2701,1994,Huelva,CHUCENA,1507,338,Pequeña,0,0,28,0,15,0,0,464,656,2
2702,1994,Huelva,CORTECONCEPCION,544,124,Pequeña,0,0,84,0,3,0,0,72,261,0
2703,1994,Huelva,CORTEGANA,4055,1717,Pequeña,0,0,2640,50,650,0,0,5990,1398,40
2704,1994,Huelva,CORTELAZOR,286,89,Pequeña,0,0,40,0,10,0,0,43,101,2
2705,1994,Huelva,CUMBRES DE ENMEDIO,56,11,Pequeña,0,0,6,0,0,0,0,2,37,0
2706,1994,Huelva,CUMBRES DE SAN BARTOLOME,537,120,Pequeña,0,0,18,0,8,0,0,70,320,1
2707,1994,Huelva,CUMBRES MAYORES,1784,508,Pequeña,0,0,132,3,37,0,0,353,747,1
2708,1994,Huelva,ENCINASOLA,1816,532,Pequeña,0,0,80,3,16,0,0,342,843,0
2709,1994,Huelva,ESCACENA DEL CAMPO,1679,516,Pequeña,0,0,298,0,10,0,0,435,418,2
2710,1994,Huelva,El Granado,521,143,Pequeña,0,0,25,0,1,0,0,60,288,1
2711,1994,Huelva,FUENTEHERIDOS,503,140,Pequeña,0,0,51,0,6,0,0,59,247,0
2712,1994,Huelva,GALAROZA,1302,450,Pequeña,0,0,65,0,83,0,0,256,442,2
2713,1994,Huelva,GIBRALEON,7318,1787,Pequeña,0,0,3760,20,800,0,0,2617,2445,30
2714,1994,Huelva,GRANADA RIOTINTO (LA),189,66,Pequeña,0,0,4,1,0,0,0,41,76,0
2715,1994,Huelva,HIGUERA DE LA SIERRA,1045,397,Pequeña,0,0,36,6,20,0,0,229,352,1
2716,1994,Huelva,HINOJALES,363,127,Pequeña,0,0,19,0,4,0,0,63,149,0
2717,1994,Huelva,HINOJOS,2630,561,Pequeña,0,0,1390,40,780,0,0,5640,1283,0
2718,1994,Huelva,HUELVA,109921,44859,Grande,0,0,16088,1590,3486,0,0,26784,20207,690
2719,1994,Huelva,ISLA CRISTINA,13309,7392,Pequeña,0,0,5580,130,1303,0,0,2054,1917,190
2720,1994,Huelva,JABUGO,1971,642,Pequeña,0,0,165,1,48,0,0,334,772,3
2721,1994,Huelva,LEPE,12119,6138,Pequeña,0,0,4120,170,5130,0,0,2813,2186,60
2722,1994,Huelva,LINARES DE LA SIERRA,223,52,Pequeña,0,0,12,0,0,0,0,50,109,0
2723,1994,Huelva,LUCENA DEL PUERTO,1545,433,Pequeña,0,0,110,5,72,0,0,347,577,0
2724,1994,Huelva,La Nava,252,61,Pequeña,0,0,1,0,2,0,0,32,156,0
2725,1994,Huelva,La Palma del Condado,7224,2189,Pequeña,0,0,4290,90,1960,0,0,2569,1805,100
2726,1994,Huelva,Los Marines,277,93,Pequeña,0,0,14,0,12,0,0,58,97,2
2727,1994,Huelva,MANZANILLA,2005,797,Pequeña,0,0,389,0,8,0,0,454,357,0
2728,1994,Huelva,MINAS DE RIOTINTO,4397,1718,Pequeña,0,0,6250,30,920,0,0,5680,1386,10
2729,1994,Huelva,MOGUER,8937,3803,Pequeña,0,0,5260,50,2680,0,0,2018,229,30
2730,1994,Huelva,NERVA,5459,2012,Pequeña,0,0,8610,60,1320,0,0,3950,2041,50
2731,1994,Huelva,NIEBLA,2934,1025,Pequeña,0,0,1650,20,1110,0,0,5050,1112,10
2732,1994,Huelva,PALOS DE LA FRONTERA,5007,2145,Pequeña,0,0,3070,20,1490,0,0,1225,1166,40
2733,1994,Huelva,PATERNA DEL CAMPO,2989,1130,Pequeña,0,0,491,0,38,0,0,632,691,1
2734,1994,Huelva,PAYMOGO,1046,386,Pequeña,0,0,42,1,14,0,0,158,441,2
2735,1994,Huelva,PUEBLA DE GUZMAN,2521,1022,Pequeña,0,0,760,30,320,0,0,3110,1067,100
2736,1994,Huelva,PUERTO MORAL,192,73,Pequeña,0,0,10,0,1,0,0,11,97,0
2737,1994,Huelva,PUNTA UMBRIA,7524,3432,Pequeña,0,0,4780,40,3970,0,0,1444,1743,60
2738,1994,Huelva,ROCIANA DEL CONDADO,4738,1565,Pequeña,0,0,1500,50,940,0,0,8410,2072,0
2739,1994,Huelva,ROSAL DE LA FRONTERA,1443,451,Pequeña,0,0,38,2,38,0,0,324,587,0
2740,1994,Huelva,SAN BARTOLOME DE LA TORRE,2127,706,Pequeña,0,0,164,4,37,0,0,263,941,3
2741,1994,Huelva,SAN JUAN DEL PUERTO,4225,1647,Pequeña,0,0,4390,110,2390,0,0,7530,1125,20
2742,1994,Huelva,SAN SILVESTRE DE GUZMAN,558,118,Pequeña,0,0,15,0,1,0,0,116,306,0
2743,1994,Huelva,SANLUCAR DE GUADIANA,314,94,Pequeña,0,0,4,0,13,0,0,127,75,0
2744,1994,Huelva,SANTA ANA LA REAL,431,166,Pequeña,0,0,27,0,7,0,0,36,194,0
2745,1994,Huelva,SANTA BARBARA DE CASA,1130,447,Pequeña,0,0,34,0,8,0,0,205,435,0
2746,1994,Huelva,SANTA OLALLA DEL CALA,1875,625,Pequeña,0,0,58,2,56,0,0,319,805,2
2747,1994,Huelva,TRIGUEROS,5437,1594,Pequeña,0,0,6810,30,890,0,0,1009,2046,30
2748,1994,Huelva,VALDELARCO,240,76,Pequeña,0,0,3,0,12,0,0,41,108,0
2749,1994,Huelva,VALVERDE DEL CAMINO,9489,2917,Pequeña,0,0,1783,110,1450,0,0,1498,3206,20
2750,1994,Huelva,VILLABLANCA,1526,552,Pequeña,0,0,31,0,106,0,0,337,499,0
2751,1994,Huelva,VILLALBA DEL ALCOR,2862,996,Pequeña,0,0,2130,20,380,0,0,5810,1027,10
2752,1994,Huelva,VILLAN.DE LOS CASTILLEJOS,2021,540,Pequeña,0,0,165,1,24,0,0,389,899,1
2753,1994,Huelva,VILLANUEVA DE LAS CRUCES,343,71,Pequeña,0,0,8,0,2,0,0,104,158,0
2754,1994,Huelva,VILLARRASA,1751,626,Pequeña,0,0,62,0,115,0,0,395,545,1
2755,1994,Huelva,ZALAMEA LA REAL,3132,990,Pequeña,0,0,3090,30,470,0,0,3450,143,40
2756,1994,Huelva,ZUFRE,910,356,Pequeña,0,0,46,1,16,0,0,107,384,0
2757,1994,Jaén,ALBANCHEZ DE UBEDA,1356,303,Pequeña,0,0,50,0,84,0,0,370,546,0
2758,1994,Jaén,ALCALA LA REAL,16809,4462,Pequeña,0,0,1521,190,3870,0,0,4277,7015,90
2759,1994,Jaén,ALCAUDETE,8873,1835,Pequeña,0,0,5800,10,1520,0,0,2443,4041,0
2760,1994,Jaén,ALDEAQUEMADA,511,99,Pequeña,0,0,24,0,36,0,0,175,177,0
2761,1994,Jaén,ANDUJAR,28765,8870,Pequeña,0,0,684,360,1008,0,0,8286,8462,290
2762,1994,Jaén,ARJONA,4541,958,Pequeña,0,0,2000,20,810,0,0,1074,2239,10
2763,1994,Jaén,ARJONILLA,3040,576,Pequeña,0,0,1900,30,680,0,0,7740,1425,0
2764,1994,Jaén,ARQUILLOS,1432,301,Pequeña,0,0,168,0,18,0,0,201,742,0
2765,1994,Jaén,BAEZA,11988,3532,Pequeña,0,0,9070,60,2060,0,0,3576,3912,50
2766,1994,Jaén,BAILEN,12462,3986,Pequeña,0,0,8310,70,5160,0,0,3217,4034,40
2767,1994,Jaén,BAÑOS DE LA ENCINA,2063,463,Pequeña,0,0,421,0,50,0,0,345,782,0
2768,1994,Jaén,BEAS DE SEGURA,6141,1601,Pequeña,0,0,2930,20,780,0,0,1987,2279,30
2769,1994,Jaén,BEDMAR Y GARCIEZ,2856,843,Pequeña,0,0,1740,0,490,0,0,5400,1255,20
2770,1994,Jaén,BEGIJAR,2379,402,Pequeña,0,0,635,0,29,0,0,529,782,0
2771,1994,Jaén,BELMEZ DE LA MORALEDA,1533,345,Pequeña,0,0,179,1,32,0,0,445,529,0
2772,1994,Jaén,BENATAE,506,118,Pequeña,0,0,82,0,3,0,0,114,188,0
2773,1994,Jaén,CABRA DEL SANTO CRISTO,1762,348,Pequeña,0,0,106,1,50,0,0,429,826,1
2774,1994,Jaén,CAMBIL,2733,713,Pequeña,0,0,2630,0,1080,0,0,4800,1183,0
2775,1994,Jaén,CAMPILLO DE ARENAS,1763,251,Pequeña,0,0,226,0,40,0,0,408,837,0
2776,1994,Jaén,CANENA,1657,196,Pequeña,0,0,474,2,29,0,0,427,529,0
2777,1994,Jaén,CARBONEROS,550,77,Pequeña,0,0,97,0,15,0,0,84,277,0
2778,1994,Jaén,CARCHELES,1279,178,Pequeña,0,0,95,0,14,0,0,438,552,1
2779,1994,Jaén,CAROLINA (LA),11139,2333,Pequeña,0,0,1236,110,5420,0,0,626,3087,60
2780,1994,Jaén,CASTELLAR,2795,605,Pequeña,0,0,1100,20,260,0,0,9050,124,40
2781,1994,Jaén,CASTILLO DE LOCUBIN,4556,1079,Pequeña,0,0,1780,20,630,0,0,283,247,60
2782,1994,Jaén,CAZALILLA,655,122,Pequeña,0,0,4,0,11,0,0,224,293,1
2783,1994,Jaén,CAZORLA,6513,1771,Pequeña,0,0,4760,30,1910,0,0,1711,293,30
2784,1994,Jaén,CHICLANA DE SEGURA,1286,317,Pequeña,0,0,5,0,2,0,0,522,440,0
2785,1994,Jaén,CHILLUEVAR,1464,283,Pequeña,0,0,26,1,7,0,0,442,704,1
2786,1994,Jaén,ESCAÑUELA,791,92,Pequeña,0,0,148,3,15,0,0,154,377,0
2787,1994,Jaén,ESPELUY,601,149,Pequeña,0,0,87,1,14,0,0,107,240,3
2788,1994,Jaén,FRAILES,1581,391,Pequeña,0,0,70,0,56,0,0,349,714,0
2789,1994,Jaén,FUENSANTA DE MARTOS,2686,427,Pequeña,0,0,700,0,310,0,0,8300,1352,10
2790,1994,Jaén,FUERTE DEL REY,945,124,Pequeña,0,0,72,0,7,0,0,307,435,0
2791,1994,Jaén,GENAVE,640,137,Pequeña,0,0,30,0,8,0,0,147,317,0
2792,1994,Jaén,GUARDIA DE JAEN (LA),1423,177,Pequeña,0,0,91,2,7,0,0,486,660,0
2793,1994,Jaén,GUARROMAN,2107,477,Pequeña,0,0,195,0,72,0,0,578,783,0
2794,1994,Jaén,HIGUERA DE ARJONA,1548,233,Pequeña,0,0,401,0,21,0,0,377,512,1
2795,1994,Jaén,HIGUERA DE CALATRAVA,557,68,Pequeña,0,0,10,1,37,0,0,179,262,0
2796,1994,Jaén,HINOJARES,479,162,Pequeña,0,0,3,0,6,0,0,131,177,0
2797,1994,Jaén,HORNOS DE SEGURA,623,132,Pequeña,0,0,28,0,9,0,0,154,300,0
2798,1994,Jaén,HUELMA,4575,816,Pequeña,0,0,9160,30,680,0,0,1314,1556,50
2799,1994,Jaén,HUESA,2026,540,Pequeña,0,0,396,0,16,0,0,445,627,0
2800,1994,Jaén,IBROS,2449,287,Pequeña,0,0,572,1,32,0,0,566,986,3
2801,1994,Jaén,IRUELA (LA),1567,329,Pequeña,0,0,40,1,15,0,0,384,798,0
2802,1994,Jaén,IZNATORAF,978,221,Pequeña,0,0,23,0,14,0,0,471,249,0
2803,1994,Jaén,JABALQUINTO,2027,439,Pequeña,0,0,565,0,45,0,0,279,699,0
2804,1994,Jaén,JAEN,80648,23859,Pequeña,0,0,11074,770,1963,0,0,31477,17096,500
2805,1994,Jaén,JAMILENA,2376,448,Pequeña,0,0,500,10,400,0,0,7510,1082,0
2806,1994,Jaén,JIMENA,1322,231,Pequeña,0,0,98,0,20,0,0,428,544,1
2807,1994,Jaén,JODAR,8635,2789,Pequeña,0,0,13810,30,2260,0,0,1582,2747,30
2808,1994,Jaén,LARVA,414,98,Pequeña,0,0,12,0,6,0,0,121,174,0
2809,1994,Jaén,LINARES,45161,12266,Pequeña,0,0,10682,360,4107,0,0,11894,7841,260
2810,1994,Jaén,LOPERA,3052,557,Pequeña,0,0,658,2,357,0,0,549,925,3
2811,1994,Jaén,LUPION,876,125,Pequeña,0,0,263,0,7,0,0,222,259,0
2812,1994,Jaén,La Puerta de Segura,2243,516,Pequeña,0,0,102,0,37,0,0,610,976,1
2813,1994,Jaén,Los Villares,3516,699,Pequeña,0,0,2080,0,3890,0,0,1146,1108,10
2814,1994,Jaén,MANCHA REAL,6552,1479,Pequeña,0,0,1146,20,2370,0,0,1796,2112,40
2815,1994,Jaén,MARMOLEJO,5728,1202,Pequeña,0,0,4700,20,1680,0,0,1481,2506,40
2816,1994,Jaén,MARTOS,16031,3855,Pequeña,0,0,433,90,6330,0,0,4001,6495,50
2817,1994,Jaén,MENGIBAR,6113,1502,Pequeña,0,0,3610,40,1080,0,0,1853,2364,60
2818,1994,Jaén,MONTIZON,1575,308,Pequeña,0,0,54,1,9,0,0,432,770,1
2819,1994,Jaén,NAVAS DE SAN JUAN,4061,945,Pequeña,0,0,5330,30,370,0,0,8540,1699,40
2820,1994,Jaén,NOALEJO,1912,370,Pequeña,0,0,54,1,8,0,0,838,640,0
2821,1994,Jaén,ORCERA,1892,589,Pequeña,0,0,101,1,35,0,0,455,709,0
2822,1994,Jaén,PEAL DE BECERRO,4184,930,Pequeña,0,0,3930,0,1200,0,0,197,1664,30
2823,1994,Jaén,PEGALAJAR,2515,471,Pequeña,0,0,528,1,26,0,0,652,836,0
2824,1994,Jaén,PORCUNA,5665,877,Pequeña,0,0,4400,40,1110,0,0,1986,2305,20
2825,1994,Jaén,POZO ALCON,4642,2014,Pequeña,0,0,2820,40,970,0,0,6780,1599,0
2826,1994,Jaén,PUENTE DE GENAVE,1620,434,Pequeña,0,0,41,0,19,0,0,512,612,0
2827,1994,Jaén,QUESADA,4904,1199,Pequeña,0,0,3860,30,1030,0,0,1241,202,50
2828,1994,Jaén,RUS,2865,417,Pequeña,0,0,3300,20,1120,0,0,8350,1161,10
2829,1994,Jaén,SABIOTE,3400,600,Pequeña,0,0,2680,50,360,0,0,162,176,10
2830,1994,Jaén,SANTA ELENA,801,162,Pequeña,0,0,36,0,49,0,0,193,361,0
2831,1994,Jaén,SANTIAGO DE CALATRAVA,801,145,Pequeña,0,0,28,0,9,0,0,266,353,0
2832,1994,Jaén,SANTIAGO-PONTONES,4075,1646,Pequeña,0,0,1550,10,100,0,0,7090,1654,40
2833,1994,Jaén,SANTISTEBAN DEL PUERTO,3720,796,Pequeña,0,0,1880,30,230,0,0,1029,1717,0
2834,1994,Jaén,SANTO TOME,2002,548,Pequeña,0,0,75,1,31,0,0,406,940,1
2835,1994,Jaén,SEGURA DE LA SIERRA,1862,521,Pequeña,0,0,49,1,27,0,0,340,923,0
2836,1994,Jaén,SILES,2281,639,Pequeña,0,0,92,2,26,0,0,660,860,0
2837,1994,Jaén,SORIHUELA DEL GUADALIMAR,1053,241,Pequeña,0,0,42,0,12,0,0,282,475,1
2838,1994,Jaén,TORREBLASCOPEDRO,2369,564,Pequeña,0,0,1680,0,420,0,0,5450,1067,0
2839,1994,Jaén,TORREDELCAMPO,8900,2516,Pequeña,0,0,1851,20,1400,0,0,1549,3124,30
2840,1994,Jaén,TORREDONJIMENO,10522,1869,Pequeña,0,0,3778,100,2020,0,0,2489,281,20
2841,1994,Jaén,TORREPEROGIL,6014,1000,Pequeña,0,0,1725,20,560,0,0,1132,4023,70
2842,1994,Jaén,TORRES,1586,250,Pequeña,0,0,117,1,30,0,0,625,563,0
2843,1994,Jaén,TORRES DE ALBANCHEZ,899,207,Pequeña,0,0,28,1,3,0,0,323,337,0
2844,1994,Jaén,UBEDA,2465,6350,Pequeña,0,0,3809,230,7820,0,0,7245,7288,270
2845,1994,Jaén,VALDEPEÑAS DE JAEN,3579,992,Pequeña,0,0,2700,40,510,0,0,7030,1655,0
2846,1994,Jaén,VILCHES,3947,746,Pequeña,0,0,5690,10,630,0,0,7300,1849,10
2847,1994,Jaén,VILLACARRILLO,8926,2407,Pequeña,0,0,5320,80,1060,0,0,2446,3508,60
2848,1994,Jaén,VILLANUEVA DE LA REINA,2609,488,Pequeña,0,0,3700,40,330,0,0,4760,1236,0
2849,1994,Jaén,VILLANUEVA DEL ARZOBISPO,6696,2005,Pequeña,0,0,2860,40,1770,0,0,1866,2493,20
2850,1994,Jaén,VILLARDOMPARDO,1105,126,Pequeña,0,0,28,0,19,0,0,403,526,1
2851,1994,Jaén,VILLARRODRIGO,561,158,Pequeña,0,0,9,0,0,0,0,179,214,0
2852,1994,Jaén,VILLATORRES,3124,619,Pequeña,0,0,4320,0,310,0,0,8850,1171,20
2853,1994,Málaga,ALAMEDA,3539,679,Pequeña,0,0,7190,30,1090,0,0,5210,1502,0
2854,1994,Málaga,ALCAUCIN,1134,344,Pequeña,0,0,85,3,31,0,0,203,467,0
2855,1994,Málaga,ALFARNATE,1147,294,Pequeña,0,0,205,1,17,0,0,213,416,1
2856,1994,Málaga,ALFARNATEJO,335,68,Pequeña,0,0,12,0,2,0,0,114,139,0
2857,1994,Málaga,ALGARROBO,3424,1005,Pequeña,0,0,3040,50,2750,0,0,6670,1163,10
2858,1994,Málaga,ALGATOCIN,770,163,Pequeña,0,0,28,1,26,0,0,116,435,0
2859,1994,Málaga,ALHAURIN DE LA TORRE,10275,3876,Pequeña,0,0,1612,40,5150,0,0,2565,2187,50
2860,1994,Málaga,ALHAURIN EL GRANDE,11717,4227,Pequeña,0,0,9650,170,2590,0,0,2476,3941,110
2861,1994,Málaga,ALMACHAR,1596,506,Pequeña,0,0,199,0,9,0,0,236,645,0
2862,1994,Málaga,ALMARGEN,1743,414,Pequeña,0,0,81,1,42,0,0,360,843,1
2863,1994,Málaga,ALMOGIA,2912,1045,Pequeña,0,0,2720,20,380,0,0,4400,1114,0
2864,1994,Málaga,ALORA,9848,2678,Pequeña,0,0,1826,60,1170,0,0,1929,3484,60
2865,1994,Málaga,ALOZAINA,1964,557,Pequeña,0,0,570,0,26,0,0,234,574,1
2866,1994,Málaga,ALPANDEIRE,277,82,Pequeña,0,0,18,0,0,0,0,38,134,0
2867,1994,Málaga,ANTEQUERA,29816,9188,Pequeña,0,0,4961,270,5030,0,0,1185,10083,100
2868,1994,Málaga,ARCHEZ,308,101,Pequeña,0,0,15,0,30,0,0,42,120,0
2869,1994,Málaga,ARCHIDONA,6957,2039,Pequeña,0,0,7780,40,1900,0,0,1193,2828,30
2870,1994,Málaga,ARDALES,2153,607,Pequeña,0,0,275,5,46,0,0,324,850,44
2871,1994,Málaga,ARENAS,977,185,Pequeña,0,0,323,0,18,0,0,224,227,0
2872,1994,Málaga,ARRIATE,2616,529,Pequeña,0,0,1000,0,36,0,0,367,681,0
2873,1994,Málaga,ATAJATE,142,27,Pequeña,0,0,12,0,1,0,0,33,69,0
2874,1994,Málaga,BENADALID,235,72,Pequeña,0,0,20,0,3,0,0,29,111,0
2875,1994,Málaga,BENAHAVIS,668,209,Pequeña,0,0,36,2,16,0,0,235,169,0
2876,1994,Málaga,BENALAURIA,435,194,Pequeña,0,0,10,0,36,0,0,81,108,0
2877,1994,Málaga,BENALMADENA,15655,6041,Pequeña,0,0,2359,60,5430,0,0,4455,2719,90
2878,1994,Málaga,BENAMARGOSA,1353,350,Pequeña,0,0,223,1,33,0,0,339,405,0
2879,1994,Málaga,BENAMOCARRA,2039,505,Pequeña,0,0,287,0,63,0,0,370,812,1
2880,1994,Málaga,BENAOJAN,1270,270,Pequeña,0,0,274,0,15,0,0,187,524,0
2881,1994,Málaga,BENARRABA,506,149,Pequeña,0,0,12,0,2,0,0,121,221,0
2882,1994,Málaga,BORGE (EL),797,165,Pequeña,0,0,182,0,26,0,0,59,363,0
2883,1994,Málaga,BURGO (EL),1648,486,Pequeña,0,0,291,1,16,0,0,127,727,0
2884,1994,Málaga,CAMPILLOS,5803,1114,Pequeña,0,0,1345,30,1750,0,0,1359,1977,60
2885,1994,Málaga,CANILLAS DE ACEITUNO,1656,654,Pequeña,0,0,59,1,90,0,0,205,641,1
2886,1994,Málaga,CANILLAS DE ALBAIDA,460,104,Pequeña,0,0,13,0,11,0,0,126,205,1
2887,1994,Málaga,CARRATRACA,678,187,Pequeña,0,0,116,0,11,0,0,88,276,0
2888,1994,Málaga,CARTAJIMA,283,114,Pequeña,0,0,5,0,3,0,0,108,52,0
2889,1994,Málaga,CARTAMA,8948,3354,Pequeña,0,0,9360,60,1750,0,0,174,3117,60
2890,1994,Málaga,CASABERMEJA,2451,731,Pequeña,0,0,842,4,32,0,0,274,562,3
2891,1994,Málaga,CASARABONELA,2041,632,Pequeña,0,0,173,2,27,0,0,423,777,3
2892,1994,Málaga,CASARES,2288,803,Pequeña,0,0,412,5,108,0,0,225,732,0
2893,1994,Málaga,CAÑETE LA REAL,1824,386,Pequeña,0,0,344,0,9,0,0,302,783,0
2894,1994,Málaga,COIN,14479,7147,Pequeña,0,0,8190,110,1664,0,0,1745,3222,90
2895,1994,Málaga,COLMENAR,2475,922,Pequeña,0,0,358,2,40,0,0,405,733,10
2896,1994,Málaga,COMARES,1126,346,Pequeña,0,0,87,0,9,0,0,281,398,1
2897,1994,Málaga,COMPETA,1672,549,Pequeña,0,0,183,1,34,0,0,376,526,0
2898,1994,Málaga,CORTES DE LA FRONTERA,2953,786,Pequeña,0,0,3520,0,630,0,0,3490,1397,40
2899,1994,Málaga,CUEVAS BAJAS,1173,186,Pequeña,0,0,298,0,13,0,0,137,539,0
2900,1994,Málaga,CUEVAS DE SAN MARCOS,3260,630,Pequeña,0,0,6470,30,570,0,0,5000,142,0
2901,1994,Málaga,CUEVAS DEL BECERRO,1595,350,Pequeña,0,0,392,1,7,0,0,136,709,0
2902,1994,Málaga,CUTAR,484,114,Pequeña,0,0,31,0,7,0,0,117,212,0
2903,1994,Málaga,ESTEPONA,23951,8328,Pequeña,0,0,3598,290,1485,0,0,667,5162,240
2904,1994,Málaga,FARAJAN,260,94,Pequeña,0,0,6,0,15,0,0,52,91,2
2905,1994,Málaga,FRIGILIANA,1639,575,Pequeña,0,0,162,2,248,0,0,261,380,4
2906,1994,Málaga,FUENGIROLA,28829,9634,Pequeña,0,0,932,510,114,0,0,9387,5973,300
2907,1994,Málaga,FUENTE DE PIEDRA,1467,365,Pequeña,0,0,228,0,41,0,0,396,432,0
2908,1994,Málaga,GAUCIN,1331,386,Pequeña,0,0,58,0,18,0,0,366,502,1
2909,1994,Málaga,GENALGUACIL,518,112,Pequeña,0,0,20,0,6,0,0,88,292,0
2910,1994,Málaga,GUARO,1585,460,Pequeña,0,0,178,0,24,0,0,218,702,0
2911,1994,Málaga,HUMILLADERO,1819,329,Pequeña,0,0,728,1,15,0,0,243,502,1
2912,1994,Málaga,IGUALEJA,775,199,Pequeña,0,0,21,0,101,0,0,167,287,0
2913,1994,Málaga,ISTAN,992,229,Pequeña,0,0,306,0,25,0,0,253,175,2
2914,1994,Málaga,IZNATE,555,82,Pequeña,0,0,31,1,8,0,0,148,285,0
2915,1994,Málaga,JIMERA DE LIBAR,374,129,Pequeña,0,0,24,0,9,0,0,63,149,0
2916,1994,Málaga,JUBRIQUE,679,205,Pequeña,0,0,44,1,11,0,0,65,353,0
2917,1994,Málaga,JUZCAR,218,69,Pequeña,0,0,7,0,3,0,0,99,40,0
2918,1994,Málaga,MACHARAVIAYA,238,88,Pequeña,0,0,24,0,18,0,0,36,67,0
2919,1994,Málaga,MALAGA,410379,157869,Grande,0,0,77031,6060,9099,0,0,106682,64685,3130
2920,1994,Málaga,MANILVA,3368,1017,Pequeña,0,0,5310,20,1550,0,0,5140,1139,20
2921,1994,Málaga,MARBELLA,5367,23634,Pequeña,0,0,1625,800,182,0,0,14206,9521,370
2922,1994,Málaga,MIJAS,15434,6023,Pequeña,0,0,1855,560,7370,0,0,3662,3634,130
2923,1994,Málaga,MOCLINEJO,836,339,Pequeña,0,0,69,0,28,0,0,111,289,0
2924,1994,Málaga,MOLLINA,2442,448,Pequeña,0,0,4870,0,300,0,0,3770,1094,20
2925,1994,Málaga,MONDA,1259,278,Pequeña,0,0,228,3,21,0,0,243,484,0
2926,1994,Málaga,MONTEJAQUE,832,249,Pequeña,0,0,54,1,25,0,0,114,386,0
2927,1994,Málaga,NERJA,9821,3601,Pequeña,0,0,1333,130,7600,0,0,2439,1794,120
2928,1994,Málaga,OJEN,1569,512,Pequeña,0,0,188,1,24,0,0,195,645,2
2929,1994,Málaga,PARAUTA,238,67,Pequeña,0,0,4,0,2,0,0,68,97,0
2930,1994,Málaga,PERIANA,2691,741,Pequeña,0,0,365,4,32,0,0,542,999,3
2931,1994,Málaga,PIZARRA,4868,1558,Pequeña,0,0,7540,70,1490,0,0,8860,1507,20
2932,1994,Málaga,PUJERRA,306,97,Pequeña,0,0,9,0,5,0,0,97,95,0
2933,1994,Málaga,RINCON DE LA VICTORIA,11789,3740,Pequeña,0,0,1824,120,4760,0,0,3808,2242,120
